id	logFC	logCPM	F	PValue	FDR	FCthreshold	significance	significant	change
ENSMUSG00000000374	-0.25566763149651195	7.060339253015761	25.970769119067032	2.924978126294662e-4	0.0010465075041483495	2	0.05	FALSE	NONE
ENSMUSG00000000378	0.3461104479237161	3.996890151838199	8.753806270882436	0.012339321013921175	0.024873578887208887	2	0.05	FALSE	NONE
ENSMUSG00000000384	-0.2886696287311013	4.276618000196443	6.971866359645901	0.022082302896289662	0.041046927357800245	2	0.05	FALSE	NONE
ENSMUSG00000000386	-1.0173216744523839	0.10479430563601136	6.75156302789855	0.02384035772438926	0.04386690081011948	2	0.05	TRUE	DOWN
ENSMUSG00000000399	0.22693336425644503	6.00430655248132	13.209828092847081	0.003605470580431106	0.008721971207730113	2	0.05	FALSE	NONE
ENSMUSG00000000416	0.7318252639088996	3.799361204468937	13.111200924437885	0.003694818737607937	0.008906313598969132	2	0.05	FALSE	NONE
ENSMUSG00000000420	0.025405998452354004	6.232273479424964	0.1929297005613905	0.668555145742929	0.7325080976509275	2	0.05	FALSE	NONE
ENSMUSG00000000439	0.10344746993553057	6.7031379580394095	3.5189506447936334	0.08603566044978317	0.13214589628989645	2	0.05	FALSE	NONE
ENSMUSG00000000440	-0.679951223911893	4.940822582704234	60.790229920982995	6.005681489575173e-6	4.151674398844042e-5	2	0.05	FALSE	NONE
ENSMUSG00000000441	-0.12461009517864542	8.423180743255477	11.186059689042619	0.006095727438214585	0.013669607653139633	2	0.05	FALSE	NONE
ENSMUSG00000000486	1.1908701996035973	-0.05169050234246663	7.625279986040436	0.01770629795852643	0.034014918590499925	2	0.05	TRUE	UP
ENSMUSG00000000489	1.2402505891598796	5.343045366272347	255.09695657288074	2.93970510218857e-9	1.0906465695701234e-7	2	0.05	TRUE	UP
ENSMUSG00000000531	0.5735064466501205	2.9765712923091763	11.250491257585665	0.005989945474420591	0.013470717437368529	2	0.05	FALSE	NONE
ENSMUSG00000000532	0.36460538681030047	7.459718857426056	64.73585750718928	4.395775556707994e-6	3.183847409853276e-5	2	0.05	FALSE	NONE
ENSMUSG00000000538	-0.8612023452908195	7.440990003565575	339.3787346531905	5.945646407006335e-10	3.5603469471428725e-8	2	0.05	FALSE	NONE
ENSMUSG00000000544	-0.16125784861539286	2.522761266351586	0.6367315342382691	0.4409177712221135	0.5232744433081423	2	0.05	FALSE	NONE
ENSMUSG00000000552	-0.34911899762152726	5.30076639198295	21.85013077150337	5.872239683397875e-4	0.0018811283058993709	2	0.05	FALSE	NONE
ENSMUSG00000000555	0.3617684209484282	2.275702548576112	2.8903914417101833	0.11572207649005671	0.17075040638914346	2	0.05	FALSE	NONE
ENSMUSG00000000561	-0.458359002161062	1.04640155351652	1.9089873953426806	0.19309205149432634	0.26289787796369507	2	0.05	FALSE	NONE
ENSMUSG00000000563	0.00745060920037469	5.5320287933181	0.009440359505029071	0.9242557254206122	0.942479902843201	2	0.05	FALSE	NONE
ENSMUSG00000000568	-0.13321288626189928	6.320344498967203	5.185456518111098	0.04258484926541473	0.07219805625489971	2	0.05	FALSE	NONE
ENSMUSG00000000579	0.4844381987746144	0.5257345308353841	1.8144598608800044	0.2036855042034076	0.27514773809133514	2	0.05	FALSE	NONE
ENSMUSG00000000581	0.38836388985835296	2.5317216921878387	4.077442463025305	0.0671646056620739	0.10673942045213537	2	0.05	FALSE	NONE
ENSMUSG00000000594	0.47472135058934906	1.727229990436355	3.1718913886439526	0.10107692841848116	0.15204972495565483	2	0.05	FALSE	NONE
ENSMUSG00000000600	0.5008875059229866	4.302902945859893	22.45750212280402	5.269989432442556e-4	0.0017150010906201506	2	0.05	FALSE	NONE
ENSMUSG00000000605	0.5119131854584011	3.1713590920381525	10.11932884593424	0.00821348411697761	0.017620788599794986	2	0.05	FALSE	NONE
ENSMUSG00000000627	1.3259955256392222	1.0422076522356851	10.333952642371221	0.0077250788577669025	0.01675464680620993	2	0.05	TRUE	UP
ENSMUSG00000000628	-0.8720812692183085	2.4492716080110677	13.704677340929235	0.0031938231485247105	0.007876674033021653	2	0.05	FALSE	NONE
ENSMUSG00000000631	-0.7216452047154188	7.2279255286538975	180.35048350255425	1.997315153641304e-8	4.699622291507223e-7	2	0.05	FALSE	NONE
ENSMUSG00000000686	0.3181423885784796	1.2985839715248653	1.2839799884017273	0.28002490986081674	0.35925390850683436	2	0.05	FALSE	NONE
ENSMUSG00000000701	-0.22468691856389292	4.510044286347168	5.353194390729126	0.039888524195658845	0.0681770181326152	2	0.05	FALSE	NONE
ENSMUSG00000000708	-0.9991980806656887	0.9993992997953123	8.66942829908668	0.012666606849070445	0.025428199281040845	2	0.05	FALSE	NONE
ENSMUSG00000000711	0.526185722318254	5.933362808038862	61.26172543878635	5.780663037218234e-6	4.012373789890216e-5	2	0.05	FALSE	NONE
ENSMUSG00000000730	0.0681013342331874	7.171135106071	1.5991626448483256	0.23082500271549025	0.30602046049657106	2	0.05	FALSE	NONE
ENSMUSG00000000731	-0.23946895103822732	3.959290854247846	3.404959647342013	0.09065185476069938	0.138179052478266	2	0.05	FALSE	NONE
ENSMUSG00000000732	-0.2711044835408911	6.947733416524954	25.500163133727835	3.154191926177097e-4	0.00111478597898255	2	0.05	FALSE	NONE
ENSMUSG00000000738	0.22702018548654349	3.0121323748797586	1.3429335962997246	0.26980470303464743	0.34830779571577775	2	0.05	FALSE	NONE
ENSMUSG00000000739	0.17292179122656687	3.3578726904596974	1.3701219194424705	0.26526360921277475	0.3436420966488295	2	0.05	FALSE	NONE
ENSMUSG00000000740	-0.09130153082623728	6.055032545303257	1.120625564728795	0.311318150104802	0.392250526336366	2	0.05	FALSE	NONE
ENSMUSG00000000743	-0.03703961702429596	5.670776170746935	0.3023676910707421	0.5928257467294713	0.6661056637394018	2	0.05	FALSE	NONE
ENSMUSG00000000751	-0.08540663701134045	8.264278783023192	4.190146743993347	0.0639920096686904	0.1024127192599496	2	0.05	FALSE	NONE
ENSMUSG00000000759	-0.6473053142305437	3.6267839358209346	22.523487598163463	5.209035876359785e-4	0.0016989719737205004	2	0.05	FALSE	NONE
ENSMUSG00000000776	0.2257705015336473	3.890046256855649	2.7311919094172104	0.12517694776446045	0.18225881068872546	2	0.05	FALSE	NONE
ENSMUSG00000000782	-0.2703665665401922	6.137000576572923	15.963583127579632	0.0018940952000274587	0.005062796322704004	2	0.05	FALSE	NONE
ENSMUSG00000000792	0.06261129274634301	0.7060696307827324	0.03658395717614222	0.8516196109678971	0.8853693076808211	2	0.05	FALSE	NONE
ENSMUSG00000000794	-3.176081158062767	-0.06698922849159585	43.59790582660458	2.9712266371148703e-5	1.5530688084429295e-4	2	0.05	TRUE	DOWN
ENSMUSG00000000804	-0.5236803390483746	6.392773778590193	74.01177855637884	2.241460971684939e-6	1.8562212790845013e-5	2	0.05	FALSE	NONE
ENSMUSG00000000811	-0.5412040925356354	6.0400050961424965	64.09888822754681	4.617706034741182e-6	3.321682849964244e-5	2	0.05	FALSE	NONE
ENSMUSG00000000823	0.349188635150385	7.165489701555266	51.62428812635933	1.3329584391657885e-5	7.981965600846716e-5	2	0.05	FALSE	NONE
ENSMUSG00000000826	-0.14831258268216202	6.0751875211073845	5.313501535158043	0.040507595367369115	0.06908809488453348	2	0.05	FALSE	NONE
ENSMUSG00000000827	0.09730722296181198	7.085588762094952	3.8903468752716965	0.07286483470787398	0.11450547747083374	2	0.05	FALSE	NONE
ENSMUSG00000000861	-1.5871856517271212	1.4484613171540268	12.319883909639072	0.004514577307010018	0.010565225226706852	2	0.05	TRUE	DOWN
ENSMUSG00000000876	0.6247083180086612	3.839017376140748	23.318002597876905	4.5364373476631723e-4	0.0015154386862648713	2	0.05	FALSE	NONE
ENSMUSG00000000884	0.11115759539101602	4.018423730233547	0.8897576997826891	0.3647640911611968	0.44785288998415645	2	0.05	FALSE	NONE
ENSMUSG00000000889	-1.3710425444261793	1.1705726104354781	20.08312291201636	8.143419815284284e-4	0.0024822976275524966	2	0.05	TRUE	DOWN
ENSMUSG00000000901	-0.32436045325199275	0.6843361073541937	0.7151562068848674	0.41483162447860855	0.49690262932149876	2	0.05	FALSE	NONE
ENSMUSG00000000902	-0.30648018196560306	6.434491301210188	32.17619944646353	1.1749888045515403e-4	4.8509592224197696e-4	2	0.05	FALSE	NONE
ENSMUSG00000000915	-3.6450102357865393e-5	7.22806008155606	4.60320538561414e-7	0.9994701814186884	0.9996898451948244	2	0.05	FALSE	NONE
ENSMUSG00000000916	0.1901112420679212	2.5956229860132516	0.9029356775995294	0.36136360955693314	0.4441171447727796	2	0.05	FALSE	NONE
ENSMUSG00000000938	1.053122911248018	-0.07264476005887063	5.398647761485702	0.03919350165368614	0.06712354215727256	2	0.05	FALSE	NONE
ENSMUSG00000000948	-0.12941620138287024	1.9051772662843875	0.29904448446852167	0.5948396339153433	0.6679836750983864	2	0.05	FALSE	NONE
ENSMUSG00000000957	-1.795926798300259	0.7368807620078588	22.152866199487907	5.562489872685295e-4	0.0017983583763147603	2	0.05	TRUE	DOWN
ENSMUSG00000000958	-0.5678816151054993	2.2172046262932623	6.880825799480729	0.02278943534876904	0.04213761657864894	2	0.05	FALSE	NONE
ENSMUSG00000000959	0.31682773918774065	4.800289420079295	12.574016853033035	0.004229876385483042	0.009991436382525946	2	0.05	FALSE	NONE
ENSMUSG00000000976	0.5654599630696897	6.865529738035047	134.9181627874722	9.656806082767568e-8	1.5102448275833402e-6	2	0.05	FALSE	NONE
ENSMUSG00000001016	0.28770325021723164	5.923523764462697	19.937911750338458	8.372325428711346e-4	0.002544121056714801	2	0.05	FALSE	NONE
ENSMUSG00000001017	0.05872483586367871	6.156363187582882	0.8435966570539782	0.3770624500286752	0.45993331816684563	2	0.05	FALSE	NONE
ENSMUSG00000001018	0.19285873617667407	4.151092563780186	1.8957976100145364	0.19452640551996103	0.26468696577277534	2	0.05	FALSE	NONE
ENSMUSG00000001034	0.3301279841400843	3.422339929598958	4.99398655117942	0.04593533878838721	0.07710292358960542	2	0.05	FALSE	NONE
ENSMUSG00000001036	-0.17872538611360916	9.656682472049795	23.876488903077284	4.124392610083794e-4	0.0014007545349620407	2	0.05	FALSE	NONE
ENSMUSG00000001039	0.4255027473987195	4.597085619078887	19.433125636650953	9.229077459084581e-4	0.002757815595291788	2	0.05	FALSE	NONE
ENSMUSG00000001052	-0.1345337161740812	6.1933062466960305	3.9621036419878286	0.0706115272460626	0.1113489468110987	2	0.05	FALSE	NONE
ENSMUSG00000001054	0.6382884904631887	3.7219985941210294	23.387035726038462	4.4829693683918716e-4	0.0015012504485321125	2	0.05	FALSE	NONE
ENSMUSG00000001056	0.3059322444573186	4.54797853829188	8.46890224374909	0.013486590786153647	0.026841461224978973	2	0.05	FALSE	NONE
ENSMUSG00000001062	-0.12796143299677254	6.578551518233741	4.841499715586389	0.048832589489666456	0.081187450596982	2	0.05	FALSE	NONE
ENSMUSG00000001065	-0.0779843655190522	5.484574971672756	1.188586915426457	0.29773168985189746	0.3780186661227502	2	0.05	FALSE	NONE
ENSMUSG00000001082	-0.06872523735619726	4.65244247722751	0.4082291908283603	0.535275282299944	0.6139723959708591	2	0.05	FALSE	NONE
ENSMUSG00000001089	0.13699090029766242	8.451498772397478	12.34659353453646	0.004483614614896603	0.010498163323132106	2	0.05	FALSE	NONE
ENSMUSG00000001098	-0.699725103535089	7.098715837581725	173.16757358517884	2.494745181858562e-8	5.484823827361506e-7	2	0.05	FALSE	NONE
ENSMUSG00000001100	0.2190746532201469	5.027565145526073	6.330721504628289	0.027685851169698825	0.04978858351157772	2	0.05	FALSE	NONE
ENSMUSG00000001103	-0.4345308426463297	6.400100776375014	48.17636251001121	1.8556327493234744e-5	1.0573853892534806e-4	2	0.05	FALSE	NONE
ENSMUSG00000001105	0.14523869915717558	3.658948620473704	1.1803908727192907	0.2993253372301525	0.37959212606383724	2	0.05	FALSE	NONE
ENSMUSG00000001119	-0.5142006547980776	0.6481807789859518	2.2950601463998392	0.15653506856704466	0.21988668642467016	2	0.05	FALSE	NONE
ENSMUSG00000001120	0.6141720672403851	5.5717640555756525	76.1828537939801	1.9351473374951865e-6	1.6637636397242935e-5	2	0.05	FALSE	NONE
ENSMUSG00000001123	0.12348578964006073	0.6583232925168376	0.14183926904371474	0.7132539136759906	0.7704157977387894	2	0.05	FALSE	NONE
ENSMUSG00000001138	0.2116365962658835	3.4310640398525276	2.1271556139313055	0.17123366785543728	0.23727145430860214	2	0.05	FALSE	NONE
ENSMUSG00000001143	-0.7806114039066202	4.906571404708126	79.38568174821384	1.5682967493036004e-6	1.401305989413747e-5	2	0.05	FALSE	NONE
ENSMUSG00000001150	0.19481289164171547	8.540087421234915	21.977100933182225	5.739922304839714e-4	0.0018461050465954443	2	0.05	FALSE	NONE
ENSMUSG00000001151	-0.7500160405882137	9.06152073074727	395.94296202635854	2.493108926532295e-10	2.002259774937966e-8	2	0.05	FALSE	NONE
ENSMUSG00000001156	-0.39016498328871485	7.983735874150726	65.056599442368	4.288770223595768e-6	3.121246261340779e-5	2	0.05	FALSE	NONE
ENSMUSG00000001157	-0.10657646780255252	6.436009433228826	3.574948926443188	0.08387366616066903	0.12931983784207954	2	0.05	FALSE	NONE
ENSMUSG00000001158	0.21999213582191476	6.310809362873558	14.15444292144462	0.002866968893540734	0.007178200312398981	2	0.05	FALSE	NONE
ENSMUSG00000001166	0.25340847170361996	9.836224175833335	44.78406010403517	2.6203049692684713e-5	1.4029421076636252e-4	2	0.05	FALSE	NONE
ENSMUSG00000001168	-0.005901002350598802	8.564378853911123	0.023890455742151418	0.879819107599277	0.9068696375376507	2	0.05	FALSE	NONE
ENSMUSG00000001175	0.4713773318662939	9.176456284758434	134.64434465579544	9.762866131627248e-8	1.5233418433726493e-6	2	0.05	FALSE	NONE
ENSMUSG00000001211	-0.18517576609086123	4.869585655892382	4.393596473963743	0.058712558032483465	0.09503290513544715	2	0.05	FALSE	NONE
ENSMUSG00000001227	0.3177350168546164	0.4993059186504824	0.7868056208097135	0.39307703211922174	0.47631851597796526	2	0.05	FALSE	NONE
ENSMUSG00000001228	0.04028643860574071	10.44264223143054	1.2265180032929603	0.29050908091154704	0.3703380468427032	2	0.05	FALSE	NONE
ENSMUSG00000001229	0.4337919618068599	4.766212210552094	21.376499859953437	6.398478924094031e-4	0.002020315281004991	2	0.05	FALSE	NONE
ENSMUSG00000001240	1.3538453682294485	1.8852073867853514	20.429099054677387	7.627035506590149e-4	0.002350077088049544	2	0.05	TRUE	UP
ENSMUSG00000001247	-0.003763445510687998	5.4477075050865436	0.00263474777654811	0.9599355226475175	0.9709586376282825	2	0.05	FALSE	NONE
ENSMUSG00000001248	-1.043223684791477	0.7335834249454186	6.771275441457172	0.02367641932496446	0.04363064347951604	2	0.05	TRUE	DOWN
ENSMUSG00000001270	1.1150536640170412	8.151028926557402	723.8502529617375	8.063316484463169e-12	2.2935095825494927e-9	2	0.05	TRUE	UP
ENSMUSG00000001280	0.09826114821661794	7.29564639993826	3.586898436167025	0.08342096776306324	0.12870906010499517	2	0.05	FALSE	NONE
ENSMUSG00000001285	0.4669643941024476	3.3087334621768303	9.657086104879598	0.009395070443661082	0.019688549004958523	2	0.05	FALSE	NONE
ENSMUSG00000001288	0.024643234294983895	2.2579759589591064	0.012793153637828332	0.9118786109563293	0.9328289739462571	2	0.05	FALSE	NONE
ENSMUSG00000001289	0.4221918009850236	6.029347064438116	36.068755764343415	7.082572821521595e-5	3.182961380257878e-4	2	0.05	FALSE	NONE
ENSMUSG00000001300	-1.0698233702020732	7.076357057936288	442.8306875392473	1.3235051356630743e-10	1.2796024362124217e-8	2	0.05	TRUE	DOWN
ENSMUSG00000001305	0.25959810568153774	3.4472043560541836	3.152906116303228	0.10198970184546735	0.153135972648869	2	0.05	FALSE	NONE
ENSMUSG00000001313	0.9626587352305438	1.081974179459184	8.475814579934069	0.013457296903974942	0.026792799548227376	2	0.05	FALSE	NONE
ENSMUSG00000001323	-0.24392376146620467	2.5736505858579886	1.5772400833044684	0.23385144827528823	0.3092873993318328	2	0.05	FALSE	NONE
ENSMUSG00000001348	0.3147598765657775	3.48639711637025	4.659049334342785	0.05259410646644279	0.08646625297785328	2	0.05	FALSE	NONE
ENSMUSG00000001349	-1.0548062533440605	3.906287699858646	49.89523637310897	1.5697829654543724e-5	9.182625033139908e-5	2	0.05	TRUE	DOWN
ENSMUSG00000001366	0.44402989700768003	4.643521884968077	21.719223219864602	6.012428303577333e-4	0.0019161457429678179	2	0.05	FALSE	NONE
ENSMUSG00000001376	-0.0211630641888515	6.910899104038304	0.18290333836207467	0.676717323860411	0.7403028700309968	2	0.05	FALSE	NONE
ENSMUSG00000001380	0.7267718863152443	3.998303893202475	38.65276276298575	5.178767062654096e-5	2.461040957410942e-4	2	0.05	FALSE	NONE
ENSMUSG00000001383	0.045966232822449785	5.774541193947297	0.3741588669381228	0.552539242338923	0.6302101566104074	2	0.05	FALSE	NONE
ENSMUSG00000001403	0.29024193539805676	5.4393697087159865	10.995018435513455	0.006422586447289199	0.014295333023286507	2	0.05	FALSE	NONE
ENSMUSG00000001415	0.07963392515527383	5.070212999428569	0.6458857313768124	0.4377377316442107	0.5203685894765703	2	0.05	FALSE	NONE
ENSMUSG00000001416	0.00551874387278361	7.427451515353009	0.016281527244114843	0.9006502846770514	0.9237275627902669	2	0.05	FALSE	NONE
ENSMUSG00000001418	0.662423786207733	3.146300708246384	16.28860142790136	0.0017636579388156863	0.004762830847324241	2	0.05	FALSE	NONE
ENSMUSG00000001419	-1.4274553518219393	4.912137605489706	262.55231399516435	2.503743681045588e-9	9.879656785351275e-8	2	0.05	TRUE	DOWN
ENSMUSG00000001420	0.009212532597733126	0.13967240777148782	5.471953600969801e-4	0.9817347664027953	0.9870848196256989	2	0.05	FALSE	NONE
ENSMUSG00000001424	-1.0389881187840213	6.537429274173597	216.94479600275776	7.224186916426122e-9	2.1918183104436854e-7	2	0.05	TRUE	DOWN
ENSMUSG00000001435	-0.017000698425014085	2.1536818770915054	0.002110123676100052	0.9641420762323141	0.9743544234566881	2	0.05	FALSE	NONE
ENSMUSG00000001436	0.2408207865947255	3.987579183872124	4.280651534304303	0.06157525981129057	0.09902085067179625	2	0.05	FALSE	NONE
ENSMUSG00000001440	0.10403803118827924	8.787914201301978	6.401003470266905	0.026994833724571024	0.04872894674755252	2	0.05	FALSE	NONE
ENSMUSG00000001441	0.346993092629714	4.547611222017763	6.462637068246008	0.026405730111357186	0.04784571110953678	2	0.05	FALSE	NONE
ENSMUSG00000001445	0.21732079759829787	5.727182519195809	10.6136473433931	0.0071391325124543215	0.01565038153380521	2	0.05	FALSE	NONE
ENSMUSG00000001467	-0.44827593990169445	3.038427577202711	7.512607032209054	0.018381638520231253	0.03508521050142839	2	0.05	FALSE	NONE
ENSMUSG00000001472	-0.2517844291676791	7.540703923471266	34.77922135498473	8.334997357174699e-5	3.6567390397656223e-4	2	0.05	FALSE	NONE
ENSMUSG00000001473	0.33992715655368894	8.618326779212993	71.08129109122243	2.7499193506878706e-6	2.190469597137777e-5	2	0.05	FALSE	NONE
ENSMUSG00000001482	-0.8817769044361542	3.594253815345467	42.36690783234519	3.3952115799974505e-5	1.7341871942276542e-4	2	0.05	FALSE	NONE
ENSMUSG00000001494	0.7748472144249665	4.477981920959253	52.34498561887489	1.2467966421881568e-5	7.538757553496414e-5	2	0.05	FALSE	NONE
ENSMUSG00000001497	2.219337858993282	0.22473781377345248	19.565414751806276	8.994965166363407e-4	0.0026990826245353755	2	0.05	TRUE	UP
ENSMUSG00000001506	-1.1607350831812973	1.1713904117650926	14.936734056500633	0.0023875495165823547	0.006152739439392014	2	0.05	TRUE	DOWN
ENSMUSG00000001507	-0.9426981134369262	0.5440522783346791	7.564973360886756	0.01806402612174783	0.034561119484336204	2	0.05	FALSE	NONE
ENSMUSG00000001517	-0.04479596140884636	7.8226506749770675	1.2325893213956407	0.2893758081568003	0.36913462662475893	2	0.05	FALSE	NONE
ENSMUSG00000001518	-0.2806938650745768	2.901776105929099	2.282776530167275	0.15755448690630908	0.2211464387510885	2	0.05	FALSE	NONE
ENSMUSG00000001521	-0.5656872229724584	6.924203963530934	136.9496086234957	8.910775354773331e-8	1.416284236539235e-6	2	0.05	FALSE	NONE
ENSMUSG00000001524	0.5839992728296345	3.088606645111799	13.422532132184843	0.003421299278724778	0.00835318294928995	2	0.05	FALSE	NONE
ENSMUSG00000001525	-0.6658003526768432	7.43404565113916	215.86980476346062	7.4253663532603775e-9	2.247860905123369e-7	2	0.05	FALSE	NONE
ENSMUSG00000001542	0.07139217226277685	5.1095091723601085	0.5718682416366306	0.464590233413784	0.5463907706777839	2	0.05	FALSE	NONE
ENSMUSG00000001552	0.004513733507811121	5.572578574747737	0.0041406070338140585	0.9497884467469646	0.9626205673993251	2	0.05	FALSE	NONE
ENSMUSG00000001555	-1.0278728455116124	1.5809615990682209	10.898460488378788	0.0065956457935758455	0.014613818893166345	2	0.05	TRUE	DOWN
ENSMUSG00000001569	0.43551078784841823	5.1262212556162075	22.618850959198454	5.122401627217446e-4	0.001675518673128888	2	0.05	FALSE	NONE
ENSMUSG00000001576	0.0690325879717889	5.243257568928855	0.5972561815866655	0.4550774926826533	0.5373322673697366	2	0.05	FALSE	NONE
ENSMUSG00000001604	0.31740627384535197	5.796181688781461	22.798821650006616	4.963471763338436e-4	0.0016309574003576335	2	0.05	FALSE	NONE
